Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
fly_step_sprint_npc_rock,raw\sound\fly\footsteps\run\concrete\concrete_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_rubber,raw\sound\fly\footsteps\run\carpet\carpet_run_06.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_sand,raw\sound\fly\footsteps\run\sand\sand_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_sand,raw\sound\fly\footsteps\run\sand\sand_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_sand,raw\sound\fly\footsteps\run\sand\sand_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_snow,raw\sound\fly\footsteps\run\snow\snow_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_snow,raw\sound\fly\footsteps\run\snow\snow_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_snow,raw\sound\fly\footsteps\run\snow\snow_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_snow,raw\sound\fly\footsteps\run\snow\snow_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_snow,raw\sound\fly\footsteps\run\snow\snow_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_water,raw\sound\fly\footsteps\walk\water\water_walk_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_water,raw\sound\fly\footsteps\walk\water\water_walk_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_water,raw\sound\fly\footsteps\walk\water\water_walk_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_water,raw\sound\fly\footsteps\walk\water\water_walk_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_water,raw\sound\fly\footsteps\walk\water\water_walk_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_npc_wood,raw\sound\fly\footsteps\run\wood\wood_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,66,70,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paintedmetal,raw\sound\fly\footsteps\run\dirt\dirt_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paintedmetal,raw\sound\fly\footsteps\run\dirt\dirt_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paintedmetal,raw\sound\fly\footsteps\run\dirt\dirt_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paintedmetal,raw\sound\fly\footsteps\run\dirt\dirt_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paintedmetal,raw\sound\fly\footsteps\run\dirt\dirt_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_paper,raw\sound\fly\footsteps\run\concrete\concrete_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plaster,raw\sound\fly\footsteps\run\concrete\concrete_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_00.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_01.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_02.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_03.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_04.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_05.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plastic,raw\sound\fly\footsteps\run\carpet\carpet_run_06.LN65.pc.snd,fly_gear_sprint_npc,loaded,bus_fx,grp_foley,snp_foley,,50,0,61,69,100,825,1500,allon,default,allon,default,3,2,priority,oldest,-200,200,10,50,0.15,1,3d,default,nonlooping,,1,0,25,100,80,0.2,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_00.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_01.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_02.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_03.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_04.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt,raw\sound\fly\footsteps\run\concrete\concrete_run_05.LN65.pc.snd,fly_step_sprint_plr_asphalt_swt,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt_swt,raw\sound\fly\footsteps\sweeteners\asphault\asphault_00.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt_swt,raw\sound\fly\footsteps\sweeteners\asphault\asphault_01.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt_swt,raw\sound\fly\footsteps\sweeteners\asphault\asphault_02.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt_swt,raw\sound\fly\footsteps\sweeteners\asphault\asphault_03.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_asphalt_swt,raw\sound\fly\footsteps\sweeteners\asphault\asphault_04.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_bark,raw\sound\fly\footsteps\run\wood\wood_run_00.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_bark,raw\sound\fly\footsteps\run\wood\wood_run_01.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_sprint_plr_bark,raw\sound\fly\footsteps\run\wood\wood_run_02.LN65.pc.snd,fly_gear_sprint_plr,loaded,bus_fx,grp_foley,snp_foley,,50,0,80,83,0,5000,5000,allon,default,allon,default,2,8,oldest,oldest,-200,200,70,70,0,1,2d,front,nonlooping,,1,10,0,0,0,0.25,no,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
